index,session_id,total_pages,avg_scroll_depth,avg_mouse_movements,avg_time_on_page,user_id,first_timestamp,last_timestamp,session_duration_sec,requests_per_sec,bot_score,classification
350,S000351,7,83.28571428571429,144.57142857142858,88.57142857142857,U0351,2024-01-29 09:06:42.000000,2024-01-29 09:09:42.000000,180.0,0.03888888888888889,0,Human
351,S000352,3,74.0,103.0,93.0,U0352,2024-01-08 17:03:31.000000,2024-01-08 17:04:31.000000,60.0,0.05,0,Human
352,S000353,10,69.4,110.1,103.2,U0353,2024-01-14 20:10:40.000000,2024-01-14 20:15:10.000000,270.0,0.037037037037037035,0,Human
353,S000354,12,66.91666666666667,126.25,116.58333333333333,U0354,2024-01-17 23:12:47.000000,2024-01-17 23:18:17.000000,330.0,0.03636363636363636,0,Human
354,S000355,14,64.21428571428571,125.28571428571429,106.85714285714286,U0355,2024-01-12 03:14:09.000000,2024-01-12 03:20:39.000000,390.0,0.035897435897435895,0,Human
355,S000356,8,81.125,126.25,72.125,U0356,2024-01-13 23:10:16.000000,2024-01-13 23:13:46.000000,210.0,0.0380952380952381,0,Human
356,S000357,8,64.375,81.25,93.5,U0357,2024-01-06 21:06:45.000000,2024-01-06 21:10:15.000000,210.0,0.0380952380952381,0,Human
357,S000358,8,76.375,108.875,84.25,U0358,2024-01-25 00:07:16.000000,2024-01-25 00:10:46.000000,210.0,0.0380952380952381,0,Human
358,S000359,12,74.0,109.83333333333333,113.75,U0359,2024-01-07 14:07:00.000000,2024-01-07 14:12:30.000000,330.0,0.03636363636363636,0,Human
359,S000360,14,83.14285714285714,96.5,67.92857142857143,U0360,2024-01-30 04:15:19.000000,2024-01-30 04:21:49.000000,390.0,0.035897435897435895,0,Human
360,S000361,6,77.33333333333333,133.33333333333334,71.83333333333333,U0361,2024-01-26 13:06:24.000000,2024-01-26 13:08:54.000000,150.0,0.04,0,Human
361,S000362,4,67.75,108.25,75.5,U0362,2024-01-05 21:03:52.000000,2024-01-05 21:05:22.000000,90.0,0.044444444444444446,0,Human
362,S000363,5,71.4,131.2,63.6,U0363,2024-01-09 13:04:35.000000,2024-01-09 13:06:35.000000,120.0,0.041666666666666664,0,Human
363,S000364,3,62.333333333333336,91.66666666666667,87.0,U0364,2024-01-14 13:01:19.000000,2024-01-14 13:02:19.000000,60.0,0.05,0,Human
364,S000365,8,56.0,99.375,103.625,U0365,2024-01-09 07:07:34.000000,2024-01-09 07:11:04.000000,210.0,0.0380952380952381,0,Human
365,S000366,4,75.25,100.0,105.75,U0366,2024-01-24 06:04:35.000000,2024-01-24 06:06:05.000000,90.0,0.044444444444444446,0,Human
366,S000367,14,68.0,100.92857142857143,135.5,U0367,2024-01-28 04:13:53.000000,2024-01-28 04:20:23.000000,390.0,0.035897435897435895,0,Human
367,S000368,5,70.0,138.8,91.6,U0368,2024-01-19 10:05:07.000000,2024-01-19 10:07:07.000000,120.0,0.041666666666666664,0,Human
368,S000369,14,74.57142857142857,111.07142857142857,92.64285714285714,U0369,2024-01-23 15:12:17.000000,2024-01-23 15:18:47.000000,390.0,0.035897435897435895,0,Human
369,S000370,8,71.625,95.0,98.875,U0370,2024-01-25 04:07:40.000000,2024-01-25 04:11:10.000000,210.0,0.0380952380952381,0,Human
370,S000371,7,75.0,123.42857142857143,81.57142857142857,U0371,2024-01-30 21:05:15.000000,2024-01-30 21:08:15.000000,180.0,0.03888888888888889,0,Human
371,S000372,11,69.81818181818181,118.54545454545455,76.63636363636364,U0372,2024-01-12 03:11:41.000000,2024-01-12 03:16:41.000000,300.0,0.03666666666666667,0,Human
372,S000373,6,67.83333333333333,68.66666666666667,90.66666666666667,U0373,2024-01-10 22:07:29.000000,2024-01-10 22:09:59.000000,150.0,0.04,0,Human
373,S000374,5,66.4,69.4,96.8,U0374,2024-01-09 00:03:39.000000,2024-01-09 00:05:39.000000,120.0,0.041666666666666664,0,Human
374,S000375,15,64.0,124.66666666666667,72.53333333333333,U0375,2024-01-27 10:16:32.000000,2024-01-27 10:23:32.000000,420.0,0.03571428571428571,0,Human
375,S000376,5,67.8,89.2,93.4,U0376,2024-01-17 17:04:13.000000,2024-01-17 17:06:13.000000,120.0,0.041666666666666664,0,Human
376,S000377,13,83.38461538461539,89.0,121.92307692307692,U0377,2024-01-14 03:12:44.000000,2024-01-14 03:18:44.000000,360.0,0.03611111111111111,0,Human
377,S000378,10,71.0,109.0,88.7,U0378,2024-01-03 20:10:38.000000,2024-01-03 20:15:08.000000,270.0,0.037037037037037035,0,Human
378,S000379,4,61.0,66.25,108.5,U0379,2024-01-18 23:03:21.000000,2024-01-18 23:04:51.000000,90.0,0.044444444444444446,0,Human
379,S000380,8,57.625,70.5,106.25,U0380,2024-01-03 05:08:01.000000,2024-01-03 05:11:31.000000,210.0,0.0380952380952381,0,Human
380,S000381,11,71.63636363636364,89.27272727272727,104.81818181818181,U0381,2024-01-03 15:05:50.000000,2024-01-03 15:10:50.000000,300.0,0.03666666666666667,0,Human
381,S000382,6,65.0,119.66666666666667,92.83333333333333,U0382,2024-01-17 22:04:34.000000,2024-01-17 22:07:04.000000,150.0,0.04,0,Human
382,S000383,15,70.8,61.86666666666667,98.93333333333334,U0383,2024-01-09 12:15:37.000000,2024-01-09 12:22:37.000000,420.0,0.03571428571428571,0,Human
383,S000384,13,73.46153846153847,105.6923076923077,105.0,U0384,2024-01-06 03:10:19.000000,2024-01-06 03:16:19.000000,360.0,0.03611111111111111,0,Human
384,S000385,12,71.41666666666667,115.75,96.91666666666667,U0385,2024-01-04 18:12:38.000000,2024-01-04 18:18:08.000000,330.0,0.03636363636363636,0,Human
385,S000386,11,67.18181818181819,81.27272727272727,79.18181818181819,U0386,2024-01-02 18:11:04.000000,2024-01-02 18:16:04.000000,300.0,0.03666666666666667,0,Human
386,S000387,4,82.75,139.75,92.5,U0387,2024-01-20 07:02:24.000000,2024-01-20 07:03:54.000000,90.0,0.044444444444444446,0,Human
387,S000388,3,56.0,106.0,95.0,U0388,2024-01-15 23:02:57.000000,2024-01-15 23:03:57.000000,60.0,0.05,0,Human
388,S000389,4,68.75,135.0,74.75,U0389,2024-01-04 22:02:15.000000,2024-01-04 22:03:45.000000,90.0,0.044444444444444446,0,Human
389,S000390,4,69.0,80.25,72.0,U0390,2024-01-19 23:02:04.000000,2024-01-19 23:03:34.000000,90.0,0.044444444444444446,0,Human
390,S000391,10,70.7,126.2,89.7,U0391,2024-01-09 11:07:59.000000,2024-01-09 11:12:29.000000,270.0,0.037037037037037035,0,Human
391,S000392,4,62.0,100.0,74.25,U0392,2024-01-06 20:03:32.000000,2024-01-06 20:05:02.000000,90.0,0.044444444444444446,0,Human
392,S000393,5,70.8,98.0,80.4,U0393,2024-01-13 19:03:14.000000,2024-01-13 19:05:14.000000,120.0,0.041666666666666664,0,Human
393,S000394,13,69.6923076923077,139.07692307692307,89.84615384615384,U0394,2024-01-24 14:13:29.000000,2024-01-24 14:19:29.000000,360.0,0.03611111111111111,0,Human
394,S000395,11,68.18181818181819,144.1818181818182,100.36363636363636,U0395,2024-01-13 22:09:54.000000,2024-01-13 22:14:54.000000,300.0,0.03666666666666667,0,Human
395,S000396,8,67.5,86.625,113.5,U0396,2024-01-24 14:07:25.000000,2024-01-24 14:10:55.000000,210.0,0.0380952380952381,0,Human
396,S000397,7,66.28571428571429,95.42857142857143,105.71428571428571,U0397,2024-01-09 11:04:19.000000,2024-01-09 11:07:19.000000,180.0,0.03888888888888889,0,Human
397,S000398,9,73.33333333333333,101.55555555555556,93.77777777777777,U0398,2024-01-13 03:07:01.000000,2024-01-13 03:11:01.000000,240.0,0.0375,0,Human
398,S000399,10,68.3,121.4,96.7,U0399,2024-01-17 11:10:28.000000,2024-01-17 11:14:58.000000,270.0,0.037037037037037035,0,Human
399,S000400,3,78.66666666666667,114.66666666666667,57.0,U0400,2024-01-21 00:02:09.000000,2024-01-21 00:03:09.000000,60.0,0.05,0,Human
400,S000401,6,58.666666666666664,92.33333333333333,85.66666666666667,U0401,2024-01-15 20:07:02.000000,2024-01-15 20:09:32.000000,150.0,0.04,0,Human
401,S000402,9,73.77777777777777,74.11111111111111,82.88888888888889,U0402,2024-01-07 01:08:47.000000,2024-01-07 01:12:47.000000,240.0,0.0375,0,Human
402,S000403,11,79.63636363636364,127.18181818181819,87.27272727272727,U0403,2024-01-22 08:12:15.000000,2024-01-22 08:17:15.000000,300.0,0.03666666666666667,0,Human
403,S000404,4,76.0,118.75,54.25,U0404,2024-01-09 19:02:30.000000,2024-01-09 19:04:00.000000,90.0,0.044444444444444446,0,Human
404,S000405,6,84.0,79.66666666666667,105.83333333333333,U0405,2024-01-17 21:05:05.000000,2024-01-17 21:07:35.000000,150.0,0.04,0,Human
405,S000406,11,69.63636363636364,109.63636363636364,115.0909090909091,U0406,2024-01-16 03:06:13.000000,2024-01-16 03:11:13.000000,300.0,0.03666666666666667,0,Human
406,S000407,12,72.75,124.83333333333333,126.08333333333333,U0407,2024-01-04 23:08:55.000000,2024-01-04 23:14:25.000000,330.0,0.03636363636363636,0,Human
407,S000408,11,64.81818181818181,126.81818181818181,89.72727272727273,U0408,2024-01-15 00:10:38.000000,2024-01-15 00:15:38.000000,300.0,0.03666666666666667,0,Human
408,S000409,8,64.5,80.125,52.875,U0409,2024-01-08 00:08:36.000000,2024-01-08 00:12:06.000000,210.0,0.0380952380952381,0,Human
409,S000410,15,70.8,109.2,86.06666666666666,U0410,2024-01-09 04:14:20.000000,2024-01-09 04:21:20.000000,420.0,0.03571428571428571,0,Human
410,S000411,14,70.64285714285714,99.71428571428571,76.71428571428571,U0411,2024-01-13 21:15:30.000000,2024-01-13 21:22:00.000000,390.0,0.035897435897435895,0,Human
411,S000412,11,67.0,96.0909090909091,94.0909090909091,U0412,2024-01-17 16:10:18.000000,2024-01-17 16:15:18.000000,300.0,0.03666666666666667,0,Human
412,S000413,13,68.07692307692308,86.84615384615384,95.61538461538461,U0413,2024-01-26 14:10:42.000000,2024-01-26 14:16:42.000000,360.0,0.03611111111111111,0,Human
413,S000414,15,73.33333333333333,116.4,81.53333333333333,U0414,2024-01-16 04:14:23.000000,2024-01-16 04:21:23.000000,420.0,0.03571428571428571,0,Human
414,S000415,10,76.0,85.5,70.2,U0415,2024-01-21 04:09:54.000000,2024-01-21 04:14:24.000000,270.0,0.037037037037037035,0,Human
415,S000416,4,76.25,100.75,147.5,U0416,2024-01-14 13:04:19.000000,2024-01-14 13:05:49.000000,90.0,0.044444444444444446,0,Human
416,S000417,9,74.77777777777777,102.88888888888889,76.55555555555556,U0417,2024-01-14 07:05:28.000000,2024-01-14 07:09:28.000000,240.0,0.0375,0,Human
417,S000418,11,63.0,80.18181818181819,85.72727272727273,U0418,2024-01-22 00:09:52.000000,2024-01-22 00:14:52.000000,300.0,0.03666666666666667,0,Human
418,S000419,6,70.66666666666667,126.16666666666667,94.16666666666667,U0419,2024-01-15 13:06:06.000000,2024-01-15 13:08:36.000000,150.0,0.04,0,Human
419,S000420,3,71.66666666666667,89.66666666666667,77.33333333333333,U0420,2024-01-07 18:02:54.000000,2024-01-07 18:03:54.000000,60.0,0.05,0,Human
420,S000421,12,74.25,115.91666666666667,106.75,U0421,2024-01-03 18:11:52.000000,2024-01-03 18:17:22.000000,330.0,0.03636363636363636,0,Human
421,S000422,8,64.5,108.5,97.375,U0422,2024-01-01 20:08:35.000000,2024-01-01 20:12:05.000000,210.0,0.0380952380952381,0,Human
422,S000423,12,74.83333333333333,111.75,98.5,U0423,2024-01-05 09:09:17.000000,2024-01-05 09:14:47.000000,330.0,0.03636363636363636,0,Human
423,S000424,7,50.857142857142854,113.71428571428571,74.71428571428571,U0424,2024-01-25 13:06:45.000000,2024-01-25 13:09:45.000000,180.0,0.03888888888888889,0,Human
424,S000425,13,78.38461538461539,113.92307692307692,97.6923076923077,U0425,2024-01-13 18:08:20.000000,2024-01-13 18:14:20.000000,360.0,0.03611111111111111,0,Human
425,S000426,10,64.9,116.8,85.5,U0426,2024-01-24 21:08:49.000000,2024-01-24 21:13:19.000000,270.0,0.037037037037037035,0,Human
426,S000427,15,62.266666666666666,96.53333333333333,109.13333333333334,U0427,2024-01-02 03:16:28.000000,2024-01-02 03:23:28.000000,420.0,0.03571428571428571,0,Human
427,S000428,4,82.75,65.0,120.0,U0428,2024-01-25 00:03:06.000000,2024-01-25 00:04:36.000000,90.0,0.044444444444444446,0,Human
428,S000429,6,83.66666666666667,117.33333333333333,91.83333333333333,U0429,2024-01-18 08:04:47.000000,2024-01-18 08:07:17.000000,150.0,0.04,0,Human
429,S000430,10,67.3,95.8,85.4,U0430,2024-01-21 05:09:38.000000,2024-01-21 05:14:08.000000,270.0,0.037037037037037035,0,Human
430,S000431,14,69.28571428571429,114.21428571428571,83.85714285714286,U0431,2024-01-10 18:15:43.000000,2024-01-10 18:22:13.000000,390.0,0.035897435897435895,0,Human
431,S000432,11,75.0909090909091,96.0,86.54545454545455,U0432,2024-01-06 06:12:03.000000,2024-01-06 06:17:03.000000,300.0,0.03666666666666667,0,Human
432,S000433,10,64.8,105.8,104.2,U0433,2024-01-30 23:11:29.000000,2024-01-30 23:15:59.000000,270.0,0.037037037037037035,0,Human
433,S000434,8,69.75,86.5,74.5,U0434,2024-01-15 07:08:49.000000,2024-01-15 07:12:19.000000,210.0,0.0380952380952381,0,Human
434,S000435,5,83.2,95.2,137.4,U0435,2024-01-17 11:03:43.000000,2024-01-17 11:05:43.000000,120.0,0.041666666666666664,0,Human
435,S000436,6,67.0,133.66666666666666,76.0,U0436,2024-01-27 12:04:29.000000,2024-01-27 12:06:59.000000,150.0,0.04,0,Human
436,S000437,10,68.2,142.1,133.9,U0437,2024-01-16 19:10:52.000000,2024-01-16 19:15:22.000000,270.0,0.037037037037037035,0,Human
437,S000438,15,75.4,146.73333333333332,88.93333333333334,U0438,2024-01-01 21:16:05.000000,2024-01-01 21:23:05.000000,420.0,0.03571428571428571,0,Human
438,S000439,4,82.75,119.75,80.75,U0439,2024-01-12 08:03:45.000000,2024-01-12 08:05:15.000000,90.0,0.044444444444444446,0,Human
439,S000440,6,68.0,113.16666666666667,88.0,U0440,2024-01-11 17:07:37.000000,2024-01-11 17:10:07.000000,150.0,0.04,0,Human
440,S000441,4,66.5,147.0,68.25,U0441,2024-01-04 04:02:48.000000,2024-01-04 04:04:18.000000,90.0,0.044444444444444446,0,Human
441,S000442,6,65.33333333333333,96.83333333333333,91.66666666666667,U0442,2024-01-23 06:05:50.000000,2024-01-23 06:08:20.000000,150.0,0.04,0,Human
442,S000443,14,70.71428571428571,96.85714285714286,80.21428571428571,U0443,2024-01-21 23:10:29.000000,2024-01-21 23:16:59.000000,390.0,0.035897435897435895,0,Human
443,S000444,12,76.58333333333333,89.33333333333333,105.33333333333333,U0444,2024-01-08 04:11:47.000000,2024-01-08 04:17:17.000000,330.0,0.03636363636363636,0,Human
444,S000445,5,77.4,118.4,89.8,U0445,2024-01-22 23:05:25.000000,2024-01-22 23:07:25.000000,120.0,0.041666666666666664,0,Human
445,S000446,8,76.875,104.0,85.375,U0446,2024-01-01 15:05:34.000000,2024-01-01 15:09:04.000000,210.0,0.0380952380952381,0,Human
446,S000447,15,64.26666666666667,120.4,131.8,U0447,2024-01-23 19:19:44.000000,2024-01-23 19:26:44.000000,420.0,0.03571428571428571,0,Human
447,S000448,11,69.0909090909091,103.81818181818181,107.72727272727273,U0448,2024-01-17 09:12:11.000000,2024-01-17 09:17:11.000000,300.0,0.03666666666666667,0,Human
448,S000449,12,73.91666666666667,148.25,93.83333333333333,U0449,2024-01-16 01:13:57.000000,2024-01-16 01:19:27.000000,330.0,0.03636363636363636,0,Human
449,S000450,3,90.0,88.33333333333333,113.33333333333333,U0450,2024-01-14 20:01:02.000000,2024-01-14 20:02:02.000000,60.0,0.05,0,Human
450,S000451,12,76.16666666666667,108.58333333333333,99.91666666666667,U0451,2024-01-21 12:08:27.000000,2024-01-21 12:13:57.000000,330.0,0.03636363636363636,0,Human
451,S000452,15,70.46666666666667,104.66666666666667,89.66666666666667,U0452,2024-01-06 14:18:08.000000,2024-01-06 14:25:08.000000,420.0,0.03571428571428571,0,Human
452,S000453,8,76.0,134.25,92.0,U0453,2024-01-14 21:06:02.000000,2024-01-14 21:09:32.000000,210.0,0.0380952380952381,0,Human
453,S000454,5,72.0,103.0,74.8,U0454,2024-01-31 00:05:31.000000,2024-01-31 00:07:31.000000,120.0,0.041666666666666664,0,Human
454,S000455,11,64.72727272727273,123.18181818181819,99.63636363636364,U0455,2024-01-04 20:10:48.000000,2024-01-04 20:15:48.000000,300.0,0.03666666666666667,0,Human
455,S000456,4,72.75,150.0,91.75,U0456,2024-01-08 11:03:05.000000,2024-01-08 11:04:35.000000,90.0,0.044444444444444446,0,Human
456,S000457,13,68.3076923076923,102.92307692307692,112.46153846153847,U0457,2024-01-04 05:15:05.000000,2024-01-04 05:21:05.000000,360.0,0.03611111111111111,0,Human
457,S000458,12,60.083333333333336,111.41666666666667,96.41666666666667,U0458,2024-01-06 21:11:51.000000,2024-01-06 21:17:21.000000,330.0,0.03636363636363636,0,Human
458,S000459,12,66.0,105.16666666666667,73.5,U0459,2024-01-28 10:08:17.000000,2024-01-28 10:13:47.000000,330.0,0.03636363636363636,0,Human
459,S000460,12,77.66666666666667,119.58333333333333,86.33333333333333,U0460,2024-01-09 10:09:16.000000,2024-01-09 10:14:46.000000,330.0,0.03636363636363636,0,Human
460,S000461,10,63.3,101.2,66.4,U0461,2024-01-25 21:07:11.000000,2024-01-25 21:11:41.000000,270.0,0.037037037037037035,0,Human
461,S000462,13,60.46153846153846,93.07692307692308,99.23076923076923,U0462,2024-01-23 15:13:33.000000,2024-01-23 15:19:33.000000,360.0,0.03611111111111111,0,Human
462,S000463,10,63.1,94.1,77.1,U0463,2024-01-04 20:10:06.000000,2024-01-04 20:14:36.000000,270.0,0.037037037037037035,0,Human
463,S000464,11,63.72727272727273,115.0,68.0909090909091,U0464,2024-01-15 21:10:34.000000,2024-01-15 21:15:34.000000,300.0,0.03666666666666667,0,Human
464,S000465,3,77.0,92.0,97.0,U0465,2024-01-02 14:02:03.000000,2024-01-02 14:03:03.000000,60.0,0.05,0,Human
465,S000466,11,73.54545454545455,98.27272727272727,111.27272727272727,U0466,2024-01-26 23:10:32.000000,2024-01-26 23:15:32.000000,300.0,0.03666666666666667,0,Human
466,S000467,5,77.2,124.0,145.4,U0467,2024-01-29 04:04:36.000000,2024-01-29 04:06:36.000000,120.0,0.041666666666666664,0,Human
467,S000468,11,64.72727272727273,123.72727272727273,83.18181818181819,U0468,2024-01-26 09:11:18.000000,2024-01-26 09:16:18.000000,300.0,0.03666666666666667,0,Human
468,S000469,4,77.0,131.0,90.0,U0469,2024-01-29 12:04:20.000000,2024-01-29 12:05:50.000000,90.0,0.044444444444444446,0,Human
469,S000470,8,74.5,107.5,133.375,U0470,2024-01-26 02:05:11.000000,2024-01-26 02:08:41.000000,210.0,0.0380952380952381,0,Human
470,S000471,10,72.1,82.9,101.8,U0471,2024-01-12 08:07:04.000000,2024-01-12 08:11:34.000000,270.0,0.037037037037037035,0,Human
471,S000472,13,66.53846153846153,103.3076923076923,95.3076923076923,U0472,2024-01-16 06:10:13.000000,2024-01-16 06:16:13.000000,360.0,0.03611111111111111,0,Human
472,S000473,10,63.3,118.1,82.0,U0473,2024-01-04 09:11:02.000000,2024-01-04 09:15:32.000000,270.0,0.037037037037037035,0,Human
473,S000474,12,69.83333333333333,100.16666666666667,97.25,U0474,2024-01-10 16:10:28.000000,2024-01-10 16:15:58.000000,330.0,0.03636363636363636,0,Human
474,S000475,6,57.166666666666664,121.83333333333333,99.33333333333333,U0475,2024-01-14 14:07:57.000000,2024-01-14 14:10:27.000000,150.0,0.04,0,Human
475,S000476,5,56.8,100.8,69.0,U0476,2024-01-06 01:04:36.000000,2024-01-06 01:06:36.000000,120.0,0.041666666666666664,0,Human
476,S000477,9,66.11111111111111,95.66666666666667,98.11111111111111,U0477,2024-01-28 06:07:57.000000,2024-01-28 06:11:57.000000,240.0,0.0375,0,Human
477,S000478,3,64.33333333333333,121.66666666666667,87.33333333333333,U0478,2024-01-23 17:01:04.000000,2024-01-23 17:02:04.000000,60.0,0.05,0,Human
478,S000479,7,76.85714285714286,128.71428571428572,106.0,U0479,2024-01-19 07:07:52.000000,2024-01-19 07:10:52.000000,180.0,0.03888888888888889,0,Human
479,S000480,6,75.16666666666667,112.0,101.33333333333333,U0480,2024-01-02 07:03:06.000000,2024-01-02 07:05:36.000000,150.0,0.04,0,Human
480,S000481,6,63.666666666666664,119.5,93.16666666666667,U0481,2024-01-15 02:06:48.000000,2024-01-15 02:09:18.000000,150.0,0.04,0,Human
481,S000482,12,67.0,97.91666666666667,98.75,U0482,2024-01-21 06:13:50.000000,2024-01-21 06:19:20.000000,330.0,0.03636363636363636,0,Human
482,S000483,6,78.66666666666667,73.16666666666667,52.333333333333336,U0483,2024-01-23 05:05:36.000000,2024-01-23 05:08:06.000000,150.0,0.04,0,Human
483,S000484,4,63.25,102.0,40.75,U0484,2024-01-01 16:02:56.000000,2024-01-01 16:04:26.000000,90.0,0.044444444444444446,0,Human
484,S000485,11,68.81818181818181,88.36363636363636,72.45454545454545,U0485,2024-01-11 00:10:09.000000,2024-01-11 00:15:09.000000,300.0,0.03666666666666667,0,Human
485,S000486,3,78.33333333333333,104.33333333333333,102.0,U0486,2024-01-13 00:02:48.000000,2024-01-13 00:03:48.000000,60.0,0.05,0,Human
486,S000487,6,67.66666666666667,128.83333333333334,123.0,U0487,2024-01-24 09:05:39.000000,2024-01-24 09:08:09.000000,150.0,0.04,0,Human
487,S000488,10,67.0,103.5,105.0,U0488,2024-01-25 07:08:46.000000,2024-01-25 07:13:16.000000,270.0,0.037037037037037035,0,Human
488,S000489,4,68.75,99.0,90.5,U0489,2024-01-12 23:02:34.000000,2024-01-12 23:04:04.000000,90.0,0.044444444444444446,0,Human
489,S000490,10,75.2,109.1,79.8,U0490,2024-01-16 21:10:13.000000,2024-01-16 21:14:43.000000,270.0,0.037037037037037035,0,Human
490,S000491,4,62.75,98.75,96.25,U0491,2024-01-11 06:02:34.000000,2024-01-11 06:04:04.000000,90.0,0.044444444444444446,0,Human
491,S000492,8,71.375,146.0,106.0,U0492,2024-01-04 16:05:29.000000,2024-01-04 16:08:59.000000,210.0,0.0380952380952381,0,Human
492,S000493,11,62.72727272727273,109.27272727272727,92.63636363636364,U0493,2024-01-26 07:12:50.000000,2024-01-26 07:17:50.000000,300.0,0.03666666666666667,0,Human
493,S000494,10,67.6,108.9,95.9,U0494,2024-01-19 07:09:19.000000,2024-01-19 07:13:49.000000,270.0,0.037037037037037035,0,Human
494,S000495,13,66.3076923076923,102.23076923076923,101.6923076923077,U0495,2024-01-02 04:11:32.000000,2024-01-02 04:17:32.000000,360.0,0.03611111111111111,0,Human
495,S000496,3,82.66666666666667,78.0,90.66666666666667,U0496,2024-01-13 01:02:57.000000,2024-01-13 01:03:57.000000,60.0,0.05,0,Human
496,S000497,3,68.33333333333333,48.666666666666664,85.66666666666667,U0497,2024-01-03 01:01:49.000000,2024-01-03 01:02:49.000000,60.0,0.05,0,Human
497,S000498,3,85.66666666666667,95.66666666666667,129.33333333333334,U0498,2024-01-19 06:01:21.000000,2024-01-19 06:02:21.000000,60.0,0.05,0,Human
498,S000499,12,66.75,110.25,80.83333333333333,U0499,2024-01-30 06:10:02.000000,2024-01-30 06:15:32.000000,330.0,0.03636363636363636,0,Human
499,S000500,8,66.5,112.0,89.0,U0500,2024-01-17 04:08:00.000000,2024-01-17 04:11:30.000000,210.0,0.0380952380952381,0,Human
500,S000501,5,74.0,144.2,118.0,U0501,2024-01-01 14:03:24.000000,2024-01-01 14:05:24.000000,120.0,0.041666666666666664,0,Human
501,S000502,7,68.0,73.71428571428571,88.28571428571429,U0502,2024-01-19 01:07:41.000000,2024-01-19 01:10:41.000000,180.0,0.03888888888888889,0,Human
502,S000503,14,76.92857142857143,112.92857142857143,123.14285714285714,U0503,2024-01-19 09:16:16.000000,2024-01-19 09:22:46.000000,390.0,0.035897435897435895,0,Human
503,S000504,5,75.0,94.6,54.8,U0504,2024-01-06 21:05:16.000000,2024-01-06 21:07:16.000000,120.0,0.041666666666666664,0,Human
504,S000505,4,72.75,103.75,85.75,U0505,2024-01-05 16:03:39.000000,2024-01-05 16:05:09.000000,90.0,0.044444444444444446,0,Human
505,S000506,8,75.375,120.75,85.375,U0506,2024-01-22 05:06:12.000000,2024-01-22 05:09:42.000000,210.0,0.0380952380952381,0,Human
506,S000507,13,74.46153846153847,112.15384615384616,94.46153846153847,U0507,2024-01-30 03:12:50.000000,2024-01-30 03:18:50.000000,360.0,0.03611111111111111,0,Human
507,S000508,13,73.46153846153847,148.23076923076923,119.61538461538461,U0508,2024-01-09 09:10:16.000000,2024-01-09 09:16:16.000000,360.0,0.03611111111111111,0,Human
508,S000509,8,76.125,125.125,105.0,U0509,2024-01-24 21:07:37.000000,2024-01-24 21:11:07.000000,210.0,0.0380952380952381,0,Human
509,S000510,12,61.083333333333336,92.91666666666667,101.83333333333333,U0510,2024-01-18 03:11:30.000000,2024-01-18 03:17:00.000000,330.0,0.03636363636363636,0,Human
510,S000511,9,70.55555555555556,116.66666666666667,86.0,U0511,2024-01-08 17:08:10.000000,2024-01-08 17:12:10.000000,240.0,0.0375,0,Human
511,S000512,8,70.375,71.125,101.375,U0512,2024-01-09 22:08:22.000000,2024-01-09 22:11:52.000000,210.0,0.0380952380952381,0,Human
512,S000513,14,76.14285714285714,105.92857142857143,106.42857142857143,U0513,2024-01-27 20:10:50.000000,2024-01-27 20:17:20.000000,390.0,0.035897435897435895,0,Human
513,S000514,6,65.83333333333333,73.66666666666667,100.5,U0514,2024-01-30 03:05:45.000000,2024-01-30 03:08:15.000000,150.0,0.04,0,Human
514,S000515,11,84.18181818181819,98.0909090909091,96.18181818181819,U0515,2024-01-03 02:11:05.000000,2024-01-03 02:16:05.000000,300.0,0.03666666666666667,0,Human
515,S000516,3,88.66666666666667,122.33333333333333,91.66666666666667,U0516,2024-01-22 16:03:10.000000,2024-01-22 16:04:10.000000,60.0,0.05,0,Human
516,S000517,3,61.0,138.0,63.333333333333336,U0517,2024-01-18 06:02:36.000000,2024-01-18 06:03:36.000000,60.0,0.05,0,Human
517,S000518,7,65.71428571428571,117.28571428571429,106.85714285714286,U0518,2024-01-21 23:07:01.000000,2024-01-21 23:10:01.000000,180.0,0.03888888888888889,0,Human
518,S000519,7,67.0,115.57142857142857,92.57142857142857,U0519,2024-01-14 14:04:50.000000,2024-01-14 14:07:50.000000,180.0,0.03888888888888889,0,Human
519,S000520,9,62.0,141.22222222222223,99.44444444444444,U0520,2024-01-08 04:08:32.000000,2024-01-08 04:12:32.000000,240.0,0.0375,0,Human
520,S000521,10,67.2,100.5,105.4,U0521,2024-01-27 12:06:41.000000,2024-01-27 12:11:11.000000,270.0,0.037037037037037035,0,Human
521,S000522,9,60.0,128.11111111111111,99.44444444444444,U0522,2024-01-22 04:06:50.000000,2024-01-22 04:10:50.000000,240.0,0.0375,0,Human
522,S000523,12,73.91666666666667,131.41666666666666,107.66666666666667,U0523,2024-01-16 19:13:17.000000,2024-01-16 19:18:47.000000,330.0,0.03636363636363636,0,Human
523,S000524,7,65.0,114.42857142857143,105.57142857142857,U0524,2024-01-20 05:05:18.000000,2024-01-20 05:08:18.000000,180.0,0.03888888888888889,0,Human
524,S000525,10,73.7,114.1,85.2,U0525,2024-01-02 20:07:19.000000,2024-01-02 20:11:49.000000,270.0,0.037037037037037035,0,Human
525,S000526,11,63.0,137.1818181818182,78.9090909090909,U0526,2024-01-01 02:06:39.000000,2024-01-01 02:11:39.000000,300.0,0.03666666666666667,0,Human
